RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(RI+Na),cos(RI+Mg),cos(RI+Al),cos(RI+Si),cos(RI+K),cos(RI+Ca),cos(RI+Ba),cos(RI+Fe),cos(Na+Mg),cos(Na+Al),cos(Na+Si),cos(Na+K),cos(Na+Ca),cos(Na+Ba),cos(Na+Fe),cos(Mg+Al),cos(Mg+Si),cos(Mg+K),cos(Mg+Ca),cos(Mg+Ba),cos(Mg+Fe),cos(Al+Si),cos(Al+K),cos(Al+Ca),cos(Al+Ba),cos(Al+Fe),cos(Si+K),cos(Si+Ca),cos(Si+Ba),cos(Si+Fe),cos(K+Ca),cos(K+Ba),cos(K+Fe),cos(Ca+Ba),cos(Ca+Fe),cos(Ba+Fe)
1.51709,13.0,3.47,1.79,72.72,0.66,8.18,0.0,0.0,-0.3708490157863343,0.2712591785678867,-0.9863365430455392,0.39829990601319937,-0.5698256489496535,-0.9631516274398939,0.05368051236926258,0.05368051236926258,-0.7234313599131941,-0.6074393262879023,-0.6239584352341524,0.45926441692078623,-0.6886660800985707,0.9074467814501962,0.9074467814501962,0.5206490749605794,0.7025823955451318,-0.5500206639064251,0.6087037053392187,-0.9465572317631765,-0.9465572317631765,0.6307913561627237,-0.7702312540473075,-0.8550121605480272,-0.21745242068136467,-0.21745242068136467,-0.432647570452472,0.7099219166513444,-0.8945517685727479,-0.8945517685727479,-0.8338346752604369,0.7899922314973651,0.7899922314973651,-0.3202736754213679,-0.3202736754213679,1.0
1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0.0,0.24,-0.36108679913636466,-0.01578832438204257,-0.9229993912970161,0.6124630347343925,-0.5019082804001712,-0.6201816848821474,0.05416979940464256,-0.1847364335652924,-0.8951464362756784,-0.08273836737684159,-0.42032001556415466,0.5372447313175408,-0.9817866687932767,0.9116030098300023,0.7877617958269866,-0.297801641323633,0.730476910798562,-0.8148028117859123,0.8384461266345284,-0.9992625285327209,-0.9614943580602988,0.36401277586657127,-0.23692904868467468,-0.8166453193414416,0.3342377271245026,0.10062573338693172,-0.2738822864870273,0.995143842178187,-0.7561615697197299,-0.5789394232697471,-0.9993953076743255,0.8364626499151869,0.6822212072876136,-0.8169015341921133,-0.9305889258445285,0.9713379748520297
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0.0,0.35,-0.229168204023008,0.45822841735263214,-0.927471945186503,0.2580107189000624,-0.5376045994696208,-0.7153915240636315,0.05238234176447341,-0.2932205014969952,-0.6880218249545579,0.047149454223816396,-0.8270267516218792,0.6187628850187655,-0.8955419988363259,0.960046109574442,0.8058839576404507,0.19632740626677755,0.6661390536339408,-0.4099406389623056,0.976683059583864,-0.8636111153905661,-0.6383778556406595,-0.01742647722137339,-0.28518905924502064,-0.8798632124828492,0.32479628443877623,-0.019202492901692424,-0.5951299632329006,0.9083774794196792,-0.951300434757885,-0.787922181518127,-0.9922253254526032,0.8138784566625339,0.5652995311603544,-0.7352384205988414,-0.9230819841240738,0.9393727128473789
1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0.0,0.0,-0.857568152452787,0.4486918389489814,-0.8708326795483167,0.4441834314523158,-0.056862985078104306,-0.7693891263003224,0.05308136784561045,0.05308136784561045,0.031235323924579776,-0.583338591256877,0.02619902823342388,0.36828802282760675,-0.9666846169547733,0.4681243019321098,0.4681243019321098,0.05757915612384691,0.5132952015056348,-0.8089647866300855,0.9534344706181513,-0.8686094366471648,-0.8686094366471648,0.05254842655238319,0.34364574631604683,-0.9595992010174046,0.44466151674170673,0.44466151674170673,-0.8119163530990349,0.9519027991267407,-0.8710949047148321,-0.8710949047148321,-0.7552387953835564,0.9939560979566968,0.9939560979566968,-0.6787200473200125,-0.6787200473200125,1.0
1.5161,13.33,3.53,1.34,72.67,0.56,8.33,0.0,0.0,-0.6510242726680512,0.32755157072669017,-0.95952302297676,0.35103165189791735,-0.4840731850498136,-0.9125490672109939,0.05466905848187515,0.05466905848187515,-0.4066275393379876,-0.507975692378278,-0.38369844494974187,0.24465798416030085,-0.9456695318260206,0.7223308807054327,0.7223308807054327,0.15695928761002342,0.6954313613053625,-0.5829778403072591,0.7607226321927447,-0.9255133950087845,-0.9255133950087845,0.18156005444969972,-0.3232895668635036,-0.9700834440387661,0.22875280780845939,0.22875280780845939,-0.5625173152563635,0.7766859820216312,-0.9157727188827872,-0.9157727188827872,-0.8603818127797268,0.8472551110134161,0.8472551110134161,-0.45824383537103797,-0.45824383537103797,1.0
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0.0,0.1,-0.580655063862568,0.3656313407037892,-0.9701633569337561,0.3795155733508692,-0.48459811439397305,-0.8618338224933685,0.05406994596010797,-0.04588755393729836,-0.45178003126522676,-0.46429022782228535,-0.4383822632207819,0.33081487794904696,-0.9519825590292081,0.7815627107880266,0.7153794036061152,0.2353814429544503,0.6434678425736509,-0.5500206639064251,0.8491774061377919,-0.9096285273579445,-0.8636111153905661,0.24989580125886243,-0.36087288013976715,-0.9229110990971193,0.18964083129783446,0.09067162446430967,-0.5374643566887566,0.8569834160300085,-0.9033115553130557,-0.8559717097603539,-0.9111302618846769,0.8472551110134161,0.7899922314973651,-0.5530481199123021,-0.6334613253642747,0.9950041652780257
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0.0,0.0,0.4446083243172175,0.3183998607130302,-0.9623810168132875,0.5471894105101588,-0.49308623129127366,-0.8129174535876151,0.0543395490166198,0.0543395490166198,-0.9996090532986837,0.5868532072224946,-0.9743463157026727,0.9866425553446568,-0.26639193345570844,0.9185614862588488,0.9185614862588488,0.15695928761002342,0.5303556439480402,-0.5829778403072591,0.8696168297142046,-0.9292542053441233,-0.9292542053441233,0.40096742858904894,-0.3421496511508982,-0.8981634281625472,0.2190066870930415,0.2190066870930415,-0.359215694720227,0.9660267942016915,-0.806038117034695,-0.806038117034695,-0.9477216021311119,0.8419009751622688,0.8419009751622688,-0.6256920379942952,-0.6256920379942952,1.0
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0.0,0.17,-0.4964314600252712,0.2515302556303661,-0.9908936113040229,0.16841614448299852,-0.5191479007703047,-0.8907189055334483,0.05411987275002499,-0.11559468098884267,-0.6355800351668641,-0.6909721807191258,-0.6988568171966523,0.3868073630245079,-0.8910475262968072,0.8399369017140279,0.7360164495269486,0.47732764497752167,0.861907723910639,-0.6150023765255744,0.7409109405100283,-0.9528182145943047,-0.8877292517787501,0.4009674285890619,-0.7097925563621205,-0.7549476498123795,-0.18807683889288013,-0.35152884194095985,-0.679754133874986,0.6811903508338712,-0.9751567040436285,-0.9236229710636706,-0.9027062216819098,0.8253356149096783,0.7179106696109434,-0.5020939611283969,-0.6411672671296018,0.9855847669095608
1.52127,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,-0.9911278080213342,0.6509847710488326,-0.7036160809858186,-0.7216323388261763,0.049506082444609224,0.015695067989771418,0.049506082444609224,0.049506082444609224,0.8082890551273014,-0.848335236895769,-0.5428256668400303,-0.18181613830901996,0.24551905288957251,-0.18181613830901996,-0.18181613830901996,0.017610109292306362,0.9999984223549769,-0.7259323042001402,0.6795631096835295,-0.7259323042001402,-0.7259323042001402,-0.9973097044566144,0.6748757600712672,-0.6253455639489304,0.6748757600712672,0.6748757600712672,-0.7271528468448447,0.7703483730842078,-0.7271528468448447,-0.7271528468448447,-0.9978737966835496,1.0,1.0,-0.9978737966835496,-0.9978737966835496,1.0
1.51779,13.64,3.65,0.65,73.0,0.06,8.93,0.0,0.0,-0.8524339443186987,0.43982249875172064,-0.5621586969410652,0.6368168255092691,-0.006993616193442584,-0.5207969982559614,0.05298150856132883,0.05298150856132883,0.011240168559593833,-0.15223877566386654,0.24372227983743147,0.42337454445066386,-0.8370915446993543,0.4769373749033424,0.4769373749033424,-0.40079917207997545,0.3136361712969659,-0.8427593539586935,0.9999071213613027,-0.8735208976839379,-0.8735208976839379,-0.1764979074989752,0.7583618759905082,-0.9879772279808662,0.7960837985490559,0.7960837985490559,-0.6942860108229739,0.9692600503523997,-0.7361927182273159,-0.7361927182273159,-0.9069635895848724,0.9982005399352042,0.9982005399352042,-0.8800741638058526,-0.8800741638058526,1.0
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0.0,0.0,-0.7166123376741065,0.2023050007393921,-0.9189081708803367,0.36968747131931856,-0.5101022564484711,-0.9165930443346832,0.05466905848187515,0.05466905848187515,-0.4428362974924434,-0.4819098543316285,-0.28000370992845647,0.1268244729473488,-0.9686276206322288,0.6572521187670464,0.6572521187670464,-0.09225760199951166,0.7701141090296622,-0.6611788377748803,0.6627054794239857,-0.9667981925794611,-0.9667981925794611,0.08247883926318238,-0.23692904868467468,-0.9933692815601314,0.34364574631604705,0.34364574631604705,-0.5204922624215538,0.7829459230080795,-0.9075561698244908,-0.9075561698244908,-0.8704020629027672,0.8309406791001634,0.8309406791001634,-0.44933280628083877,-0.44933280628083877,1.0
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0.0,0.0,-0.23748218374690716,0.37514298459140943,-0.9509039351944263,0.2950545794038627,-0.5279149637341229,-0.6354832886506342,0.05383029548907231,0.05383029548907231,-0.7438146229299046,-0.032827160104273945,-0.7978967654259582,0.6187628850187655,-0.9423710087802263,0.9571997356932865,0.9571997356932865,0.17667868149685811,0.7025823955451318,-0.4989519209661404,0.9807811689476358,-0.9054288894796296,-0.9054288894796296,0.09244047741847605,-0.3421496511508982,-0.7805681801691837,0.2578500325326696,0.2578500325326696,-0.5707569068705842,0.9606651011994307,-0.9382121725782128,-0.9382121725782128,-0.9996930420352065,0.8196480178454795,0.8196480178454795,-0.8052033853057,-0.8052033853057,1.0
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0.0,0.0,-0.40711485107174433,0.2026575437458784,-0.9340764023406494,0.643477508679864,-0.44901590806869773,-0.7827760347657213,0.05430959331671475,0.05430959331671475,-0.7438146229299046,-0.1621144364997165,-0.337065235769434,0.545651992772727,-0.9319113882314769,0.8899187207643292,0.8899187207643292,-0.052365019161225934,0.5303556439480283,-0.7120327163983102,0.8329544506226041,-0.9667981925794611,-0.9667981925794611,0.42826565386115084,-0.2076810016087838,-0.9150267739551639,0.3058169083782893,0.3058169083782893,-0.29306149394902503,0.9958251061636487,-0.7293883021240362,-0.7293883021240362,-0.9477216021311119,0.8678191796776499,0.8678191796776499,-0.6638973450543533,-0.6638973450543533,1.0
1.51655,13.41,3.39,1.28,72.64,0.52,8.65,0.0,0.0,-0.7099189061177853,0.19294338711280995,-0.9410610264481137,0.32321288467858256,-0.44909632338870736,-0.7372725352820235,0.054219725923835414,0.054219725923835414,-0.46067858741136253,-0.5251003802377856,-0.33706523576944736,0.20568824784587897,-0.9976306768535382,0.6647558386752103,0.6647558386752103,-0.04237628725718146,0.8069797280916927,-0.7190184609226811,0.8646361593052119,-0.9693052215029608,-0.9693052215029608,0.09244047741847605,-0.2272020946930871,-0.8750670286215942,0.28671520963195546,0.28671520963195546,-0.6189674427983746,0.9243724589983973,-0.9274097488183283,-0.9274097488183283,-0.9677192802109889,0.8678191796776499,0.8678191796776499,-0.7145763808626919,-0.7145763808626919,1.0
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0.0,0.0,-0.9877393426849722,0.5386390891855362,-0.5058902181060855,-0.49359394280661256,-0.06037693015367262,0.17473410527681496,0.049566008784790935,0.049566008784790935,0.48925942792387384,-0.45541032994401826,-0.5428256668400184,-0.002833055056137333,0.11778106666652752,0.10696192793604421,0.10696192793604421,-0.3638417096768584,0.9885040691221871,-0.7462355491298032,0.6647558386752103,-0.8148028117859125,-0.8148028117859125,-0.9935806184692566,0.7712460149971067,-0.692951165256096,0.8364626499151869,0.8364626499151869,-0.9370783106708145,0.9710020893664606,-0.8930889848370043,-0.8930889848370043,-0.9443372866993279,0.9939560979566968,0.9939560979566968,-0.9747445446749893,-0.9747445446749893,1.0
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0.0,0.0,-0.7898675881728524,0.2137098910141828,-0.9946142313967491,-0.26641083257020776,-0.502911250678182,-0.6348499410818981,0.05301146640228931,0.05301146640228931,-0.33231743804586683,-0.7912393468245318,-0.73373160847544,0.027163599550322545,-0.9464139071883445,0.5705430531599811,0.5705430531599811,0.21589760269185415,0.9986599060779404,-0.66117883777488,0.9336336440746373,-0.9641944846423657,-0.9641944846423657,-0.26425112057050604,-0.5048461045998575,-0.6331176463904846,0.05077448493357918,0.05077448493357918,-0.9347047143208322,0.6589239420322713,-0.9766271182490247,-0.9766271182490247,-0.9985000626257154,0.8364626499151869,0.8364626499151869,-0.8052033853057,-0.8052033853057,1.0
1.51796,13.5,3.36,1.63,71.94,0.57,8.81,0.0,0.09,-0.771243934821962,0.16481556841133946,-0.9999797285183354,-0.3611187852582798,-0.494416723714713,-0.6191142485062593,0.05281174656265917,-0.037155119098543826,-0.4066275393379876,-0.8375770921213082,-0.8156188499735801,0.06711644974427175,-0.9495960952034024,0.594920663309892,0.5202698824223806,0.2740589195454275,0.9951799309015783,-0.704975769195658,0.9224682739361195,-0.9762437756724099,-0.9528182145943048,-0.25459352976214994,-0.5885011172553455,-0.5274313005356082,-0.059169093714148135,-0.14865070027136365,-0.9680734288608875,0.5967039120788988,-0.9502897936983354,-0.9744289168820143,-0.9989976346155036,0.8419009751622688,0.7899922314973651,-0.8169015341921133,-0.8654352092411123,0.9959527330119943
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0.0,0.0,-0.6527077733762761,0.14541361636243372,-0.9965348356606576,-0.16830250876399638,-0.48601455168421787,-0.46820148490454155,0.05245224553326945,0.05245224553326945,-0.5718503239433076,-0.6689780788917474,-0.7978967654259582,0.24465798416030085,-0.9464139071883445,0.7223308807054327,0.7223308807054327,0.1668273258502217,0.9966581802007055,-0.7259323042001402,0.9721942900185259,-0.9803817461388988,-0.9803817461388988,-0.1468938880945764,-0.5048461045998575,-0.44893603808091836,0.030791459082466124,0.030791459082466124,-0.9033115553130557,0.8517872132393041,-0.9932063074641704,-0.9932063074641704,-0.9921699600893009,0.8472551110134161,0.8472551110134161,-0.9069635895848724,-0.9069635895848724,1.0
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,-0.8532433141593347,0.3400320890816716,-0.6431031443036351,0.33528963194805633,-0.10833066003673708,-0.5532280019003589,-0.09838426006439661,-0.18742857612749605,-0.09859913176473528,-0.2501479486308675,-0.10361168720416296,0.33081487794904696,-0.8582986392914604,0.3402351367556043,0.25434168418624353,-0.4099406389623056,0.7025823955451217,-0.848100031710408,0.9907159291040236,-0.8533559001656994,-0.8030458656697306,-0.41453098325609555,0.6137457494888116,-0.9769289986252552,0.6216099682706645,0.5486898605815876,-0.8507587710905391,0.9900183980402277,-0.8559717097603465,-0.806038117034695,-0.9305889258445285,0.9523335698857134,0.9210609940028851,-0.9268817986880364,-0.9568666743872638,0.9249090598573131
1.52211,14.19,3.78,0.91,71.36,0.23,9.14,0.0,0.37,-0.9999914023189685,0.5561291851146765,-0.7586989983501999,-0.8106827839545886,-0.18032186767232886,-0.32731844010044464,0.04866709506692574,-0.31581327396194364,0.6374933498977783,-0.8208130944926683,-0.747172749562873,-0.2790772624876394,-0.22987077680706597,-0.05280848317387905,-0.4103456479116734,-0.022387109957478033,0.9668451090176237,-0.6460430401349588,0.9381220202923108,-0.8030458656697309,-0.5332087560371551,-0.999910636685863,0.41759450395835795,-0.8108331849671466,0.6137457494888116,0.28671520963195546,-0.7859092953302689,0.37962168297153187,-0.6242454385128063,-0.8645052962564483,-0.9985000626257156,0.9736663950053749,0.8253356149096783,-0.9597240569847161,-0.9963707993245617,0.9323273456060345
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,-0.9833343239743599,-0.4944908730489178,0.2981472345032751,-0.6588622291204456,-0.998566683376568,0.45185321935149886,-0.8399814202710794,0.05562759749079262,-0.5553298919812697,0.2291850887558902,-0.6034293158910315,-0.9998386648406558,0.5144380862039278,-0.8766042809775726,0.1268244729473488,0.994681117974643,-0.9513004347578806,-0.3451409698083231,-0.6411672671296018,0.16682732585022256,-0.8953443058394921,-0.42361045720064006,0.4507550558910988,-0.9985000626257156,0.8347127848391598,-0.9364566872907963,-0.7733861071839572,0.9352695978962473,-0.9861491424964454,0.7144478879158512,0.2993216543347071,-0.7395415287592585,-0.10898675223987112,-0.214342237068377,0.9158464791760352,-0.5885011172553458
1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0.0,0.0,-0.111749157125071,-0.9742203598515004,-0.9719157016783445,0.37251967371241174,-0.5212829872572473,0.5757946172079553,0.05162337011145472,0.05162337011145472,-0.428500966998735,-0.4375148047634413,-0.8270267516218712,0.7223308807054327,-0.6757228843479671,0.9866425553446568,0.9866425553446568,-0.8427593539586935,0.6537826043781696,-0.7702312540473075,0.8101604153015602,-0.27559024682451294,-0.27559024682451294,0.6613166137491598,-0.776570283533293,0.8159818923245936,-0.28518905924502086,-0.28518905924502086,-0.5119277164778977,0.4548513759866406,-0.9075561698244908,-0.9075561698244908,-0.3008409081029591,0.8253356149096783,0.8253356149096783,-0.786779754396419,-0.786779754396419,1.0
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,0.8701255129246096,-0.9663598040010021,-0.9982075696233894,0.526333480635897,-0.4085945476431943,0.9340025639045422,0.0490666171848569,0.0490666171848569,0.6420482618963611,0.8506218777929884,-0.9198879500652923,0.8595690260008155,-0.5579760677616157,0.5349306910159652,0.5349306910159652,-0.9558059386176664,0.7910800725500584,-0.7027130767735537,0.7494076215820767,-0.3043001710598332,-0.3043001710598332,0.5584968911839864,-0.4432344156657093,0.919641581462169,0.010796117058267392,0.010796117058267392,-0.47716624999782054,-0.8509517613315667,-0.8234286726518811,-0.8234286726518811,0.7735511692438024,0.891568288195329,0.891568288195329,0.4026643240045192,0.4026643240045192,1.0
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0.0,0.0,0.9998895831024757,-0.9959601583947392,-0.9981955802851545,0.9061465458709163,-0.5061489746984736,0.8391164915080331,0.049266375303820546,0.049266375303820546,0.9849642489981741,0.9997208390565576,-0.9383392244272905,0.5764893643355452,-0.7906959210209791,0.03441891301640365,0.03441891301640365,-0.991767098339465,0.9693503599577974,-0.6587857799181877,0.7223308807054338,-0.13875453495237758,-0.13875453495237758,0.9217512697247493,-0.5389614493995115,0.8175634670999905,0.010796117058267392,0.010796117058267392,0.19138461121446249,-0.9720470973200667,-0.37780770097834254,-0.37780770097834254,0.9336336440746373,0.8364626499151869,0.8364626499151869,0.5846314504470894,0.5846314504470894,1.0
1.51969,12.64,0.0,1.65,73.75,0.38,11.53,0.0,0.0,-0.022521154613977846,0.0510840826335389,-0.9996052955303555,0.991750912018106,-0.3229961983069554,0.8854572158366937,0.0510840826335389,0.0510840826335389,0.9972905811615752,-0.15223877566386654,-0.0037979645886086883,0.8988625176184487,0.5712722426226875,0.9972905811615752,0.9972905811615752,-0.07912088880673387,-0.07735001976165862,0.9286646355765102,0.5093469138057548,1.0,1.0,0.9999984223549769,-0.4432344156657089,0.8175634670999905,-0.07912088880673387,-0.07912088880673387,0.29797696348019087,-0.8973810343327258,-0.07735001976165862,-0.07735001976165862,0.7922122610537938,0.9286646355765102,0.9286646355765102,0.5093469138057548,0.5093469138057548,1.0
1.51666,12.86,0.0,1.83,73.88,0.97,10.17,0.0,0.0,-0.23721018471074246,0.054109887402861705,-0.9790472727817753,0.9999987774430533,-0.7930889509914609,0.6373741582810394,0.054109887402861705,0.054109887402861705,0.9571997356932865,-0.5251003802377856,0.33932763007691275,0.3023593987747328,-0.5072104591520292,0.9571997356932865,0.9571997356932865,-0.2563109082275227,0.05254842655238319,0.5652995311603544,-0.7349373479229638,1.0,1.0,0.9517901878469234,-0.9422223406686581,0.8438539587324921,-0.2563109082275227,-0.2563109082275227,0.8534516331515096,-0.7158178864071136,0.05254842655238319,0.05254842655238319,0.14392414497799308,0.5652995311603544,0.5652995311603544,-0.7349373479229638,-0.7349373479229638,1.0
1.51994,13.27,0.0,1.76,73.03,0.47,11.32,0.0,0.0,-0.6073916632298982,0.050834407450787635,-0.9904452602667179,0.6612716061458258,-0.4069784011249582,0.962812691565743,0.050834407450787635,0.050834407450787635,0.7624990405805392,-0.7788517879778455,-0.09366049417944437,0.3868073630245079,0.8562960962303259,0.7624990405805392,0.7624990405805392,-0.18807683889288013,-0.7155613429800151,0.891568288195329,0.31876450920445026,1.0,1.0,0.8206643165974388,-0.6124875656583851,0.8709669799644405,-0.18807683889288013,-0.18807683889288013,-0.32160813176404734,-0.890204869050526,-0.7155613429800151,-0.7155613429800151,0.7134613224062335,0.891568288195329,0.891568288195329,0.31876450920445026,0.31876450920445026,1.0
1.52369,13.44,0.0,1.58,72.22,0.32,12.24,0.0,0.0,-0.7355804120678667,0.047088907190564064,-0.9992817804151246,-0.08363953336599834,-0.2695191540991809,0.3648548869465886,0.047088907190564064,0.047088907190564064,0.6420482618963624,-0.7725408701107974,-0.6696949713365992,0.36828802282760675,0.8539541224323612,0.6420482618963624,0.6420482618963624,-0.009203543268808336,-0.9993291587446875,0.9492354180824408,0.947212187224462,1.0,1.0,-0.027423920738401768,-0.3232895668635036,0.3118760620257062,-0.009203543268808336,-0.009203543268808336,-0.9601189529351646,-0.9348352062390523,-0.9993291587446875,-0.9993291587446875,0.9999797077049732,0.9492354180824408,0.9492354180824408,0.947212187224462,0.947212187224462,1.0
1.51316,13.02,0.0,3.04,70.48,6.21,6.96,0.0,0.0,-0.3857245888182606,0.057604421298967624,-0.15855698773436555,-0.9654918233990321,0.13044879971084783,-0.5803662542981596,0.057604421298967624,0.057604421298967624,0.8988625176184495,-0.9386723739869125,-0.24526659730265726,0.9284998262216556,0.4262581359001029,0.8988625176184495,0.8988625176184495,-0.9948439033594595,0.20438431674712812,0.9973231505136012,0.7795716696040875,1.0,1.0,-0.302607617589738,-0.9847651734673236,-0.8390715290764524,-0.9948439033594595,-0.9948439033594595,0.27541369412846184,-0.45375979314566695,0.20438431674712812,0.20438431674712812,0.8232808782875726,0.9973231505136012,0.9973231505136012,0.7795716696040875,0.7795716696040875,1.0
1.51321,13.0,0.0,3.02,70.7,6.21,6.93,0.0,0.0,-0.36724290386923153,0.057554504252649456,-0.1782217582068771,-0.9990574550678691,0.13039922679544672,-0.555719675283688,0.057554504252649456,0.057554504252649456,0.9074467814501962,-0.9517102723417418,-0.43297870388717985,0.9357402940015457,0.4709366592465381,0.9074467814501962,0.9074467814501962,-0.9926167167059371,-0.014164820510231909,0.9973231505136012,0.7980074612903593,1.0,1.0,-0.10722084852347653,-0.9810906691380453,-0.865212631343072,-0.9926167167059371,-0.9926167167059371,0.05898575423956719,-0.6138907395951249,-0.014164820510231909,-0.014164820510231909,0.8399369017140279,0.9973231505136012,0.9973231505136012,0.7980074612903593,0.7980074612903593,1.0
1.52043,13.38,0.0,1.4,72.25,0.33,12.5,0.0,0.0,-0.6912829558094596,0.05034503489080276,-0.9756430643419559,-0.05696650316220864,-0.2760035696707363,0.11647198271586197,0.05034503489080276,0.05034503489080276,0.6868651800689234,-0.5994654261946557,-0.6916693779082252,0.41429397946846447,0.7335546452023347,0.6868651800689234,0.6868651800689234,0.169967142900241,-0.9999780147841181,0.946042343528387,0.9977982791785807,1.0,1.0,-0.1764979074989752,-0.15853200064419776,0.23494981853982308,0.169967142900241,0.169967142900241,-0.9481702687101987,-0.997336562929792,-0.9999780147841181,-0.9999780147841181,0.9654505708692729,0.946042343528387,0.946042343528387,0.9977982791785807,0.9977982791785807,1.0
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,-0.23129936993525635,-0.9999393613433066,-0.8530533859497885,-0.12650746524937914,-0.6516697017767871,0.22311193057678566,-0.1886464567303582,-0.44375425641440047,-0.31725453442703405,-0.7725408701107974,-0.978652230832407,0.5030869325110907,-0.8478646592749085,0.866010098357455,0.7012625396704327,-0.8030458656697306,-0.0374186218862095,-0.7168010572865429,0.30927038963135023,-0.27559024682451294,-0.5220081751547073,0.4991110779760246,-0.9776976700470131,0.7671752591615757,-0.7441113653915925,-0.8953443058394919,-0.7754499268387618,0.9803455286670912,-0.9866849440604074,-0.907556169824485,-0.5103349969029025,0.5403023058681398,0.2962808729253187,-0.8701833387866973,-0.7072313088114713,0.7316888688738209
1.52119,12.97,0.33,1.51,73.39,0.13,11.27,0.0,0.28,-0.3466741740660549,-0.27673396891441876,-0.9939118147559709,0.8837249988223013,-0.08030710188907625,0.9748343873817022,0.049585984191875945,-0.22836081222989335,0.7427491727036695,-0.3361566296927946,-0.03379153949886642,0.8609666164623055,0.6272795330460214,0.919641581462169,0.775285470129288,-0.2659638756089804,-0.10722084852347653,0.8960524975255253,0.5682896297679736,0.946042343528387,0.8196480178454795,0.8784327871506192,-0.06914844865406218,0.9772678934981976,0.0607588812193859,-0.21745242068136467,-0.3026076175897515,-0.986744619690411,-0.42361045720064006,-0.15677790116395507,0.3934908663478909,0.9915618937147881,0.9171208228166051,0.27099418338501813,0.5264551260818264,0.9610554383107709
1.51905,14.0,2.39,1.56,72.37,0.0,9.57,0.0,0.0,-0.9822088942243266,-0.7196783777908694,-0.9980448456780897,0.06158364759001546,0.051723236515659875,0.09333964463594188,0.051723236515659875,0.051723236515659875,-0.7762904239377515,-0.9890733923119932,-0.02379572747808536,0.1367372182078336,0.008055010968190744,0.1367372182078336,0.1367372182078336,-0.6906510965605076,0.8031552984346968,-0.7306023269338373,0.8217217718383782,-0.7306023269338373,-0.7306023269338373,0.10239287160306135,0.010796117058267392,0.13402122653233417,0.010796117058267392,0.010796117058267392,-0.9935806184692566,0.966751243530143,-0.9935806184692566,-0.9935806184692566,-0.989473798492712,1.0,1.0,-0.989473798492712,-0.989473798492712,1.0
1.51937,13.79,2.41,1.19,72.76,0.0,9.77,0.0,0.0,-0.9216078897442186,-0.7054224450394907,-0.9080369458219164,0.4367139573984119,0.051403662206466756,0.2895873746494778,0.051403662206466756,0.051403662206466756,-0.8813724903622346,-0.7465310905707375,0.155567603301419,0.34023513675560596,-0.001944900697305699,0.34023513675560596,0.34023513675560596,-0.896758416334147,0.9740698183238679,-0.7441113653915925,0.9262828155547176,-0.7441113653915925,-0.7441113653915925,0.12226594815950505,0.371659872260533,-0.0355667846514087,0.371659872260533,0.371659872260533,-0.875962415668074,0.6610410394983148,-0.875962415668074,-0.875962415668074,-0.9410003364789378,1.0,1.0,-0.9410003364789378,-0.9410003364789378,1.0
1.51829,14.46,2.24,1.62,72.38,0.0,9.26,0.0,0.0,-0.9636836952149379,-0.8157929723387323,-0.9999945462445902,0.07080334924000113,0.052482204212666465,-0.21557856476787776,0.052482204212666465,0.052482204212666465,-0.5469859627942326,-0.9315888985992304,0.4315425308034803,-0.3172545344270358,0.15739784626051592,-0.3172545344270358,-0.3172545344270358,-0.752854946567295,0.7121616607553132,-0.6203616120126798,0.4833047587530059,-0.6203616120126798,-0.6203616120126798,0.17171734183077755,-0.04918382191417055,-0.11531716371127018,-0.04918382191417055,-0.04918382191417055,-0.9923996959342071,0.9991427701373506,-0.9923996959342071,-0.9923996959342071,-0.986454801491336,1.0,1.0,-0.986454801491336,-0.986454801491336,1.0
