RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(RI+Na),cos(RI+Mg),cos(RI+Al),cos(RI+Si),cos(RI+K),cos(RI+Ca),cos(RI+Ba),cos(RI+Fe),cos(Na+Mg),cos(Na+Al),cos(Na+Si),cos(Na+K),cos(Na+Ca),cos(Na+Ba),cos(Na+Fe),cos(Mg+Al),cos(Mg+Si),cos(Mg+K),cos(Mg+Ca),cos(Mg+Ba),cos(Mg+Fe),cos(Al+Si),cos(Al+K),cos(Al+Ca),cos(Al+Ba),cos(Al+Fe),cos(Si+K),cos(Si+Ca),cos(Si+Ba),cos(Si+Fe),cos(K+Ca),cos(K+Ba),cos(K+Fe),cos(Ca+Ba),cos(Ca+Fe),cos(Ba+Fe),Type
1.51709,13.0,3.47,1.79,72.72,0.66,8.18,0.0,0.0,-0.3708490157863340,0.2712591785678870,-0.9863365430455390,0.39829990601319900,-0.5698256489496540,-0.9631516274398940,0.05368051236926260,0.05368051236926260,-0.7234313599131940,-0.6074393262879020,-0.6239584352341520,0.45926441692078600,-0.6886660800985710,0.9074467814501960,0.9074467814501960,0.5206490749605790,0.7025823955451320,-0.5500206639064250,0.6087037053392190,-0.9465572317631770,-0.9465572317631770,0.6307913561627240,-0.7702312540473080,-0.8550121605480270,-0.21745242068136500,-0.21745242068136500,-0.432647570452472,0.7099219166513440,-0.8945517685727480,-0.8945517685727480,-0.8338346752604370,0.7899922314973650,0.7899922314973650,-0.3202736754213680,-0.3202736754213680,1.0,2
1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0.0,0.24,-0.36108679913636500,-0.01578832438204260,-0.9229993912970160,0.6124630347343930,-0.5019082804001710,-0.6201816848821470,0.05416979940464260,-0.1847364335652920,-0.8951464362756780,-0.08273836737684160,-0.42032001556415500,0.5372447313175410,-0.9817866687932770,0.9116030098300020,0.7877617958269870,-0.297801641323633,0.730476910798562,-0.8148028117859120,0.8384461266345280,-0.9992625285327210,-0.9614943580602990,0.36401277586657100,-0.23692904868467500,-0.8166453193414420,0.3342377271245030,0.10062573338693200,-0.2738822864870270,0.995143842178187,-0.7561615697197300,-0.5789394232697470,-0.9993953076743260,0.8364626499151870,0.6822212072876140,-0.8169015341921130,-0.9305889258445290,0.9713379748520300,2
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0.0,0.35,-0.229168204023008,0.45822841735263200,-0.927471945186503,0.2580107189000620,-0.5376045994696210,-0.7153915240636320,0.05238234176447340,-0.2932205014969950,-0.6880218249545580,0.047149454223816400,-0.8270267516218790,0.6187628850187660,-0.8955419988363260,0.960046109574442,0.8058839576404510,0.19632740626677800,0.6661390536339410,-0.4099406389623060,0.976683059583864,-0.8636111153905660,-0.6383778556406600,-0.01742647722137340,-0.28518905924502100,-0.8798632124828490,0.32479628443877600,-0.019202492901692400,-0.5951299632329010,0.9083774794196790,-0.951300434757885,-0.787922181518127,-0.9922253254526030,0.8138784566625340,0.5652995311603540,-0.7352384205988410,-0.9230819841240740,0.9393727128473790,2
1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0.0,0.0,-0.857568152452787,0.4486918389489810,-0.8708326795483170,0.4441834314523160,-0.056862985078104300,-0.7693891263003220,0.05308136784561050,0.05308136784561050,0.031235323924579800,-0.583338591256877,0.02619902823342390,0.36828802282760700,-0.9666846169547730,0.4681243019321100,0.4681243019321100,0.05757915612384690,0.5132952015056350,-0.8089647866300860,0.9534344706181510,-0.8686094366471650,-0.8686094366471650,0.05254842655238320,0.34364574631604700,-0.9595992010174050,0.44466151674170700,0.44466151674170700,-0.8119163530990350,0.9519027991267410,-0.8710949047148320,-0.8710949047148320,-0.7552387953835560,0.9939560979566970,0.9939560979566970,-0.6787200473200130,-0.6787200473200130,1.0,3
1.5161,13.33,3.53,1.34,72.67,0.56,8.33,0.0,0.0,-0.6510242726680510,0.32755157072669000,-0.95952302297676,0.35103165189791700,-0.4840731850498140,-0.9125490672109940,0.05466905848187520,0.05466905848187520,-0.4066275393379880,-0.507975692378278,-0.38369844494974200,0.24465798416030100,-0.9456695318260210,0.7223308807054330,0.7223308807054330,0.15695928761002300,0.6954313613053630,-0.5829778403072590,0.7607226321927450,-0.9255133950087850,-0.9255133950087850,0.18156005444970000,-0.3232895668635040,-0.9700834440387660,0.22875280780845900,0.22875280780845900,-0.5625173152563640,0.7766859820216310,-0.9157727188827870,-0.9157727188827870,-0.8603818127797270,0.8472551110134160,0.8472551110134160,-0.45824383537103800,-0.45824383537103800,1.0,3
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0.0,0.1,-0.580655063862568,0.3656313407037890,-0.9701633569337560,0.3795155733508690,-0.48459811439397300,-0.8618338224933690,0.05406994596010800,-0.04588755393729840,-0.45178003126522700,-0.46429022782228500,-0.4383822632207820,0.33081487794904700,-0.9519825590292080,0.7815627107880270,0.7153794036061150,0.2353814429544500,0.6434678425736510,-0.5500206639064250,0.8491774061377920,-0.9096285273579450,-0.8636111153905660,0.24989580125886200,-0.36087288013976700,-0.9229110990971190,0.18964083129783400,0.09067162446430970,-0.5374643566887570,0.8569834160300090,-0.9033115553130560,-0.8559717097603540,-0.9111302618846770,0.8472551110134160,0.7899922314973650,-0.5530481199123020,-0.6334613253642750,0.9950041652780260,3
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0.0,0.0,0.4446083243172180,0.3183998607130300,-0.9623810168132880,0.5471894105101590,-0.49308623129127400,-0.8129174535876150,0.0543395490166198,0.0543395490166198,-0.9996090532986840,0.5868532072224950,-0.9743463157026730,0.9866425553446570,-0.26639193345570800,0.9185614862588490,0.9185614862588490,0.15695928761002300,0.5303556439480400,-0.5829778403072590,0.8696168297142050,-0.9292542053441230,-0.9292542053441230,0.40096742858904900,-0.3421496511508980,-0.8981634281625470,0.2190066870930420,0.2190066870930420,-0.359215694720227,0.9660267942016920,-0.806038117034695,-0.806038117034695,-0.9477216021311120,0.8419009751622690,0.8419009751622690,-0.6256920379942950,-0.6256920379942950,1.0,3
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0.0,0.17,-0.4964314600252710,0.2515302556303660,-0.9908936113040230,0.16841614448299900,-0.5191479007703050,-0.8907189055334480,0.05411987275002500,-0.11559468098884300,-0.6355800351668640,-0.6909721807191260,-0.6988568171966520,0.3868073630245080,-0.8910475262968070,0.8399369017140280,0.7360164495269490,0.47732764497752200,0.861907723910639,-0.6150023765255740,0.7409109405100280,-0.9528182145943050,-0.8877292517787500,0.4009674285890620,-0.7097925563621210,-0.7549476498123800,-0.18807683889288000,-0.35152884194096000,-0.679754133874986,0.6811903508338710,-0.9751567040436290,-0.9236229710636710,-0.9027062216819100,0.8253356149096780,0.7179106696109430,-0.5020939611283970,-0.6411672671296020,0.9855847669095610,3
1.52127,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,-0.9911278080213340,0.6509847710488330,-0.7036160809858190,-0.7216323388261760,0.049506082444609200,0.015695067989771400,0.049506082444609200,0.049506082444609200,0.8082890551273010,-0.848335236895769,-0.5428256668400300,-0.18181613830902000,0.24551905288957300,-0.18181613830902000,-0.18181613830902000,0.017610109292306400,0.9999984223549770,-0.7259323042001400,0.6795631096835300,-0.7259323042001400,-0.7259323042001400,-0.9973097044566140,0.6748757600712670,-0.6253455639489300,0.6748757600712670,0.6748757600712670,-0.7271528468448450,0.7703483730842080,-0.7271528468448450,-0.7271528468448450,-0.9978737966835500,1.0,1.0,-0.9978737966835500,-0.9978737966835500,1.0,3
1.51779,13.64,3.65,0.65,73.0,0.06,8.93,0.0,0.0,-0.8524339443186990,0.43982249875172100,-0.5621586969410650,0.6368168255092690,-0.006993616193442580,-0.5207969982559610,0.05298150856132880,0.05298150856132880,0.011240168559593800,-0.15223877566386700,0.24372227983743100,0.42337454445066400,-0.8370915446993540,0.4769373749033420,0.4769373749033420,-0.40079917207997500,0.3136361712969660,-0.8427593539586940,0.9999071213613030,-0.8735208976839380,-0.8735208976839380,-0.1764979074989750,0.7583618759905080,-0.9879772279808660,0.7960837985490560,0.7960837985490560,-0.6942860108229740,0.9692600503524000,-0.7361927182273160,-0.7361927182273160,-0.9069635895848720,0.9982005399352040,0.9982005399352040,-0.8800741638058530,-0.8800741638058530,1.0,3
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0.0,0.0,-0.7166123376741070,0.2023050007393920,-0.9189081708803370,0.36968747131931900,-0.5101022564484710,-0.9165930443346830,0.05466905848187520,0.05466905848187520,-0.4428362974924430,-0.4819098543316290,-0.28000370992845600,0.1268244729473490,-0.9686276206322290,0.6572521187670460,0.6572521187670460,-0.09225760199951170,0.7701141090296620,-0.6611788377748800,0.6627054794239860,-0.9667981925794610,-0.9667981925794610,0.08247883926318240,-0.23692904868467500,-0.9933692815601310,0.34364574631604700,0.34364574631604700,-0.5204922624215540,0.7829459230080800,-0.9075561698244910,-0.9075561698244910,-0.8704020629027670,0.8309406791001630,0.8309406791001630,-0.44933280628083900,-0.44933280628083900,1.0,3
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0.0,0.0,-0.23748218374690700,0.37514298459140900,-0.9509039351944260,0.2950545794038630,-0.5279149637341230,-0.6354832886506340,0.05383029548907230,0.05383029548907230,-0.7438146229299050,-0.032827160104273900,-0.7978967654259580,0.6187628850187660,-0.9423710087802260,0.9571997356932870,0.9571997356932870,0.17667868149685800,0.7025823955451320,-0.4989519209661400,0.9807811689476360,-0.9054288894796300,-0.9054288894796300,0.09244047741847610,-0.3421496511508980,-0.7805681801691840,0.2578500325326700,0.2578500325326700,-0.5707569068705840,0.9606651011994310,-0.9382121725782130,-0.9382121725782130,-0.9996930420352070,0.8196480178454800,0.8196480178454800,-0.8052033853057,-0.8052033853057,1.0,3
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0.0,0.0,-0.40711485107174400,0.2026575437458780,-0.9340764023406490,0.643477508679864,-0.44901590806869800,-0.7827760347657210,0.05430959331671480,0.05430959331671480,-0.7438146229299050,-0.1621144364997170,-0.337065235769434,0.545651992772727,-0.9319113882314770,0.8899187207643290,0.8899187207643290,-0.052365019161225900,0.5303556439480280,-0.7120327163983100,0.8329544506226040,-0.9667981925794610,-0.9667981925794610,0.42826565386115100,-0.2076810016087840,-0.9150267739551640,0.3058169083782890,0.3058169083782890,-0.29306149394902500,0.9958251061636490,-0.7293883021240360,-0.7293883021240360,-0.9477216021311120,0.8678191796776500,0.8678191796776500,-0.6638973450543530,-0.6638973450543530,1.0,3
1.51655,13.41,3.39,1.28,72.64,0.52,8.65,0.0,0.0,-0.7099189061177850,0.19294338711281000,-0.9410610264481140,0.32321288467858300,-0.44909632338870700,-0.7372725352820240,0.054219725923835400,0.054219725923835400,-0.46067858741136300,-0.5251003802377860,-0.33706523576944700,0.20568824784587900,-0.9976306768535380,0.6647558386752100,0.6647558386752100,-0.04237628725718150,0.8069797280916930,-0.7190184609226810,0.8646361593052120,-0.9693052215029610,-0.9693052215029610,0.09244047741847610,-0.2272020946930870,-0.8750670286215940,0.28671520963195500,0.28671520963195500,-0.6189674427983750,0.9243724589983970,-0.9274097488183280,-0.9274097488183280,-0.9677192802109890,0.8678191796776500,0.8678191796776500,-0.7145763808626920,-0.7145763808626920,1.0,3
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0.0,0.0,-0.9877393426849720,0.5386390891855360,-0.5058902181060860,-0.49359394280661300,-0.06037693015367260,0.17473410527681500,0.049566008784790900,0.049566008784790900,0.48925942792387400,-0.45541032994401800,-0.5428256668400180,-0.002833055056137330,0.11778106666652800,0.10696192793604400,0.10696192793604400,-0.3638417096768580,0.9885040691221870,-0.7462355491298030,0.6647558386752100,-0.8148028117859130,-0.8148028117859130,-0.9935806184692570,0.7712460149971070,-0.692951165256096,0.8364626499151870,0.8364626499151870,-0.9370783106708150,0.9710020893664610,-0.8930889848370040,-0.8930889848370040,-0.9443372866993280,0.9939560979566970,0.9939560979566970,-0.9747445446749890,-0.9747445446749890,1.0,3
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0.0,0.0,-0.7898675881728520,0.2137098910141830,-0.9946142313967490,-0.26641083257020800,-0.502911250678182,-0.6348499410818980,0.05301146640228930,0.05301146640228930,-0.33231743804586700,-0.7912393468245320,-0.73373160847544,0.027163599550322500,-0.9464139071883450,0.5705430531599810,0.5705430531599810,0.21589760269185400,0.9986599060779400,-0.66117883777488,0.9336336440746370,-0.9641944846423660,-0.9641944846423660,-0.26425112057050600,-0.5048461045998580,-0.6331176463904850,0.05077448493357920,0.05077448493357920,-0.9347047143208320,0.6589239420322710,-0.9766271182490250,-0.9766271182490250,-0.9985000626257150,0.8364626499151870,0.8364626499151870,-0.8052033853057,-0.8052033853057,1.0,3
1.51796,13.5,3.36,1.63,71.94,0.57,8.81,0.0,0.09,-0.771243934821962,0.16481556841133900,-0.9999797285183350,-0.3611187852582800,-0.494416723714713,-0.6191142485062590,0.05281174656265920,-0.037155119098543800,-0.4066275393379880,-0.8375770921213080,-0.8156188499735800,0.06711644974427180,-0.9495960952034020,0.594920663309892,0.5202698824223810,0.2740589195454280,0.9951799309015780,-0.704975769195658,0.9224682739361200,-0.9762437756724100,-0.9528182145943050,-0.25459352976215000,-0.5885011172553460,-0.5274313005356080,-0.059169093714148100,-0.14865070027136400,-0.9680734288608880,0.5967039120788990,-0.9502897936983350,-0.9744289168820140,-0.9989976346155040,0.8419009751622690,0.7899922314973650,-0.8169015341921130,-0.8654352092411120,0.9959527330119940,3
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0.0,0.0,-0.6527077733762760,0.14541361636243400,-0.9965348356606580,-0.16830250876399600,-0.48601455168421800,-0.46820148490454200,0.05245224553326950,0.05245224553326950,-0.5718503239433080,-0.6689780788917470,-0.7978967654259580,0.24465798416030100,-0.9464139071883450,0.7223308807054330,0.7223308807054330,0.1668273258502220,0.9966581802007060,-0.7259323042001400,0.9721942900185260,-0.9803817461388990,-0.9803817461388990,-0.1468938880945760,-0.5048461045998580,-0.44893603808091800,0.030791459082466100,0.030791459082466100,-0.9033115553130560,0.8517872132393040,-0.9932063074641700,-0.9932063074641700,-0.9921699600893010,0.8472551110134160,0.8472551110134160,-0.9069635895848720,-0.9069635895848720,1.0,3
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,-0.8532433141593350,0.3400320890816720,-0.6431031443036350,0.33528963194805600,-0.10833066003673700,-0.5532280019003590,-0.09838426006439660,-0.18742857612749600,-0.09859913176473530,-0.2501479486308680,-0.10361168720416300,0.33081487794904700,-0.8582986392914600,0.3402351367556040,0.25434168418624400,-0.4099406389623060,0.7025823955451220,-0.848100031710408,0.9907159291040240,-0.8533559001656990,-0.8030458656697310,-0.41453098325609600,0.6137457494888120,-0.9769289986252550,0.6216099682706650,0.5486898605815880,-0.8507587710905390,0.9900183980402280,-0.8559717097603470,-0.806038117034695,-0.9305889258445290,0.9523335698857130,0.9210609940028850,-0.9268817986880360,-0.9568666743872640,0.9249090598573130,3
1.52211,14.19,3.78,0.91,71.36,0.23,9.14,0.0,0.37,-0.9999914023189690,0.5561291851146770,-0.7586989983502000,-0.8106827839545890,-0.18032186767232900,-0.32731844010044500,0.04866709506692570,-0.31581327396194400,0.6374933498977780,-0.8208130944926680,-0.747172749562873,-0.2790772624876390,-0.22987077680706600,-0.05280848317387910,-0.4103456479116730,-0.022387109957478000,0.9668451090176240,-0.6460430401349590,0.9381220202923110,-0.8030458656697310,-0.5332087560371550,-0.999910636685863,0.41759450395835800,-0.8108331849671470,0.6137457494888120,0.28671520963195500,-0.7859092953302690,0.37962168297153200,-0.6242454385128060,-0.8645052962564480,-0.9985000626257160,0.9736663950053750,0.8253356149096780,-0.9597240569847160,-0.9963707993245620,0.9323273456060350,3
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,-0.9833343239743600,-0.4944908730489180,0.2981472345032750,-0.6588622291204460,-0.998566683376568,0.45185321935149900,-0.8399814202710790,0.05562759749079260,-0.5553298919812700,0.2291850887558900,-0.6034293158910320,-0.9998386648406560,0.5144380862039280,-0.8766042809775730,0.1268244729473490,0.994681117974643,-0.9513004347578810,-0.3451409698083230,-0.6411672671296020,0.16682732585022300,-0.8953443058394920,-0.42361045720064000,0.4507550558910990,-0.9985000626257160,0.8347127848391600,-0.9364566872907960,-0.7733861071839570,0.9352695978962470,-0.9861491424964450,0.7144478879158510,0.2993216543347070,-0.7395415287592590,-0.10898675223987100,-0.214342237068377,0.9158464791760350,-0.5885011172553460,5
1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0.0,0.0,-0.111749157125071,-0.9742203598515000,-0.9719157016783450,0.37251967371241200,-0.5212829872572470,0.5757946172079550,0.05162337011145470,0.05162337011145470,-0.428500966998735,-0.4375148047634410,-0.8270267516218710,0.7223308807054330,-0.6757228843479670,0.9866425553446570,0.9866425553446570,-0.8427593539586940,0.6537826043781700,-0.7702312540473080,0.8101604153015600,-0.27559024682451300,-0.27559024682451300,0.6613166137491600,-0.776570283533293,0.8159818923245940,-0.28518905924502100,-0.28518905924502100,-0.5119277164778980,0.4548513759866410,-0.9075561698244910,-0.9075561698244910,-0.3008409081029590,0.8253356149096780,0.8253356149096780,-0.786779754396419,-0.786779754396419,1.0,5
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,0.8701255129246100,-0.9663598040010020,-0.9982075696233890,0.526333480635897,-0.4085945476431940,0.9340025639045420,0.0490666171848569,0.0490666171848569,0.6420482618963610,0.8506218777929880,-0.9198879500652920,0.8595690260008160,-0.5579760677616160,0.5349306910159650,0.5349306910159650,-0.9558059386176660,0.7910800725500580,-0.7027130767735540,0.7494076215820770,-0.3043001710598330,-0.3043001710598330,0.5584968911839860,-0.4432344156657090,0.919641581462169,0.010796117058267400,0.010796117058267400,-0.47716624999782100,-0.8509517613315670,-0.8234286726518810,-0.8234286726518810,0.7735511692438020,0.891568288195329,0.891568288195329,0.4026643240045190,0.4026643240045190,1.0,5
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0.0,0.0,0.9998895831024760,-0.9959601583947390,-0.9981955802851550,0.9061465458709160,-0.5061489746984740,0.8391164915080330,0.049266375303820500,0.049266375303820500,0.9849642489981740,0.9997208390565580,-0.9383392244272910,0.5764893643355450,-0.7906959210209790,0.03441891301640370,0.03441891301640370,-0.991767098339465,0.9693503599577970,-0.6587857799181880,0.7223308807054340,-0.13875453495237800,-0.13875453495237800,0.9217512697247490,-0.5389614493995120,0.8175634670999910,0.010796117058267400,0.010796117058267400,0.19138461121446200,-0.9720470973200670,-0.37780770097834300,-0.37780770097834300,0.9336336440746370,0.8364626499151870,0.8364626499151870,0.5846314504470890,0.5846314504470890,1.0,5
1.51969,12.64,0.0,1.65,73.75,0.38,11.53,0.0,0.0,-0.022521154613977800,0.0510840826335389,-0.9996052955303560,0.991750912018106,-0.3229961983069550,0.8854572158366940,0.0510840826335389,0.0510840826335389,0.9972905811615750,-0.15223877566386700,-0.0037979645886086900,0.8988625176184490,0.5712722426226880,0.9972905811615750,0.9972905811615750,-0.07912088880673390,-0.07735001976165860,0.9286646355765100,0.5093469138057550,1.0,1.0,0.9999984223549770,-0.4432344156657090,0.8175634670999910,-0.07912088880673390,-0.07912088880673390,0.29797696348019100,-0.8973810343327260,-0.07735001976165860,-0.07735001976165860,0.7922122610537940,0.9286646355765100,0.9286646355765100,0.5093469138057550,0.5093469138057550,1.0,5
1.51666,12.86,0.0,1.83,73.88,0.97,10.17,0.0,0.0,-0.23721018471074200,0.054109887402861700,-0.9790472727817750,0.9999987774430530,-0.7930889509914610,0.6373741582810390,0.054109887402861700,0.054109887402861700,0.9571997356932870,-0.5251003802377860,0.33932763007691300,0.3023593987747330,-0.5072104591520290,0.9571997356932870,0.9571997356932870,-0.2563109082275230,0.05254842655238320,0.5652995311603540,-0.7349373479229640,1.0,1.0,0.9517901878469230,-0.9422223406686580,0.8438539587324920,-0.2563109082275230,-0.2563109082275230,0.8534516331515100,-0.7158178864071140,0.05254842655238320,0.05254842655238320,0.14392414497799300,0.5652995311603540,0.5652995311603540,-0.7349373479229640,-0.7349373479229640,1.0,5
1.51994,13.27,0.0,1.76,73.03,0.47,11.32,0.0,0.0,-0.6073916632298980,0.050834407450787600,-0.9904452602667180,0.6612716061458260,-0.4069784011249580,0.962812691565743,0.050834407450787600,0.050834407450787600,0.7624990405805390,-0.7788517879778460,-0.09366049417944440,0.3868073630245080,0.8562960962303260,0.7624990405805390,0.7624990405805390,-0.18807683889288000,-0.7155613429800150,0.891568288195329,0.31876450920445000,1.0,1.0,0.8206643165974390,-0.6124875656583850,0.8709669799644410,-0.18807683889288000,-0.18807683889288000,-0.32160813176404700,-0.890204869050526,-0.7155613429800150,-0.7155613429800150,0.7134613224062340,0.891568288195329,0.891568288195329,0.31876450920445000,0.31876450920445000,1.0,5
1.52369,13.44,0.0,1.58,72.22,0.32,12.24,0.0,0.0,-0.7355804120678670,0.047088907190564100,-0.9992817804151250,-0.08363953336599830,-0.2695191540991810,0.3648548869465890,0.047088907190564100,0.047088907190564100,0.6420482618963620,-0.7725408701107970,-0.6696949713365990,0.36828802282760700,0.8539541224323610,0.6420482618963620,0.6420482618963620,-0.009203543268808340,-0.9993291587446880,0.9492354180824410,0.947212187224462,1.0,1.0,-0.027423920738401800,-0.3232895668635040,0.3118760620257060,-0.009203543268808340,-0.009203543268808340,-0.9601189529351650,-0.9348352062390520,-0.9993291587446880,-0.9993291587446880,0.9999797077049730,0.9492354180824410,0.9492354180824410,0.947212187224462,0.947212187224462,1.0,5
1.51316,13.02,0.0,3.04,70.48,6.21,6.96,0.0,0.0,-0.3857245888182610,0.057604421298967600,-0.15855698773436600,-0.9654918233990320,0.13044879971084800,-0.5803662542981600,0.057604421298967600,0.057604421298967600,0.8988625176184500,-0.9386723739869130,-0.24526659730265700,0.9284998262216560,0.4262581359001030,0.8988625176184500,0.8988625176184500,-0.9948439033594600,0.20438431674712800,0.9973231505136010,0.7795716696040880,1.0,1.0,-0.302607617589738,-0.9847651734673240,-0.8390715290764520,-0.9948439033594600,-0.9948439033594600,0.27541369412846200,-0.45375979314566700,0.20438431674712800,0.20438431674712800,0.8232808782875730,0.9973231505136010,0.9973231505136010,0.7795716696040880,0.7795716696040880,1.0,5
1.51321,13.0,0.0,3.02,70.7,6.21,6.93,0.0,0.0,-0.36724290386923200,0.057554504252649500,-0.1782217582068770,-0.9990574550678690,0.13039922679544700,-0.555719675283688,0.057554504252649500,0.057554504252649500,0.9074467814501960,-0.9517102723417420,-0.43297870388718000,0.9357402940015460,0.4709366592465380,0.9074467814501960,0.9074467814501960,-0.9926167167059370,-0.014164820510231900,0.9973231505136010,0.7980074612903590,1.0,1.0,-0.10722084852347700,-0.9810906691380450,-0.865212631343072,-0.9926167167059370,-0.9926167167059370,0.05898575423956720,-0.6138907395951250,-0.014164820510231900,-0.014164820510231900,0.8399369017140280,0.9973231505136010,0.9973231505136010,0.7980074612903590,0.7980074612903590,1.0,5
1.52043,13.38,0.0,1.4,72.25,0.33,12.5,0.0,0.0,-0.6912829558094600,0.05034503489080280,-0.9756430643419560,-0.05696650316220860,-0.2760035696707360,0.11647198271586200,0.05034503489080280,0.05034503489080280,0.6868651800689230,-0.5994654261946560,-0.6916693779082250,0.41429397946846400,0.7335546452023350,0.6868651800689230,0.6868651800689230,0.169967142900241,-0.9999780147841180,0.946042343528387,0.9977982791785810,1.0,1.0,-0.1764979074989750,-0.15853200064419800,0.23494981853982300,0.169967142900241,0.169967142900241,-0.9481702687101990,-0.997336562929792,-0.9999780147841180,-0.9999780147841180,0.9654505708692730,0.946042343528387,0.946042343528387,0.9977982791785810,0.9977982791785810,1.0,5
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,-0.23129936993525600,-0.9999393613433070,-0.8530533859497890,-0.12650746524937900,-0.6516697017767870,0.22311193057678600,-0.1886464567303580,-0.44375425641440000,-0.31725453442703400,-0.7725408701107970,-0.978652230832407,0.5030869325110910,-0.8478646592749090,0.866010098357455,0.7012625396704330,-0.8030458656697310,-0.0374186218862095,-0.7168010572865430,0.30927038963135000,-0.27559024682451300,-0.5220081751547070,0.4991110779760250,-0.9776976700470130,0.7671752591615760,-0.7441113653915930,-0.8953443058394920,-0.7754499268387620,0.9803455286670910,-0.9866849440604070,-0.907556169824485,-0.5103349969029030,0.5403023058681400,0.2962808729253190,-0.8701833387866970,-0.7072313088114710,0.7316888688738210,5
1.52119,12.97,0.33,1.51,73.39,0.13,11.27,0.0,0.28,-0.3466741740660550,-0.27673396891441900,-0.9939118147559710,0.8837249988223010,-0.08030710188907630,0.9748343873817020,0.049585984191875900,-0.22836081222989300,0.7427491727036700,-0.3361566296927950,-0.03379153949886640,0.8609666164623060,0.6272795330460210,0.919641581462169,0.775285470129288,-0.2659638756089800,-0.10722084852347700,0.8960524975255250,0.5682896297679740,0.946042343528387,0.8196480178454800,0.8784327871506190,-0.06914844865406220,0.9772678934981980,0.0607588812193859,-0.21745242068136500,-0.3026076175897520,-0.986744619690411,-0.42361045720064000,-0.15677790116395500,0.3934908663478910,0.9915618937147880,0.9171208228166050,0.27099418338501800,0.5264551260818260,0.9610554383107710,5
1.51905,14.0,2.39,1.56,72.37,0.0,9.57,0.0,0.0,-0.9822088942243270,-0.7196783777908690,-0.9980448456780900,0.06158364759001550,0.051723236515659900,0.09333964463594190,0.051723236515659900,0.051723236515659900,-0.7762904239377520,-0.9890733923119930,-0.02379572747808540,0.1367372182078340,0.008055010968190740,0.1367372182078340,0.1367372182078340,-0.6906510965605080,0.8031552984346970,-0.7306023269338370,0.8217217718383780,-0.7306023269338370,-0.7306023269338370,0.10239287160306100,0.010796117058267400,0.13402122653233400,0.010796117058267400,0.010796117058267400,-0.9935806184692570,0.966751243530143,-0.9935806184692570,-0.9935806184692570,-0.989473798492712,1.0,1.0,-0.989473798492712,-0.989473798492712,1.0,6
1.51937,13.79,2.41,1.19,72.76,0.0,9.77,0.0,0.0,-0.9216078897442190,-0.7054224450394910,-0.9080369458219160,0.4367139573984120,0.051403662206466800,0.2895873746494780,0.051403662206466800,0.051403662206466800,-0.8813724903622350,-0.7465310905707380,0.155567603301419,0.34023513675560600,-0.001944900697305700,0.34023513675560600,0.34023513675560600,-0.896758416334147,0.9740698183238680,-0.7441113653915930,0.9262828155547180,-0.7441113653915930,-0.7441113653915930,0.12226594815950500,0.371659872260533,-0.0355667846514087,0.371659872260533,0.371659872260533,-0.875962415668074,0.6610410394983150,-0.875962415668074,-0.875962415668074,-0.9410003364789380,1.0,1.0,-0.9410003364789380,-0.9410003364789380,1.0,6
1.51829,14.46,2.24,1.62,72.38,0.0,9.26,0.0,0.0,-0.9636836952149380,-0.8157929723387320,-0.9999945462445900,0.07080334924000110,0.052482204212666500,-0.21557856476787800,0.052482204212666500,0.052482204212666500,-0.5469859627942330,-0.9315888985992300,0.4315425308034800,-0.3172545344270360,0.15739784626051600,-0.3172545344270360,-0.3172545344270360,-0.752854946567295,0.7121616607553130,-0.6203616120126800,0.4833047587530060,-0.6203616120126800,-0.6203616120126800,0.17171734183077800,-0.04918382191417060,-0.11531716371127000,-0.04918382191417060,-0.04918382191417060,-0.9923996959342070,0.9991427701373510,-0.9923996959342070,-0.9923996959342070,-0.986454801491336,1.0,1.0,-0.986454801491336,-0.986454801491336,1.0,6
