day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,day*month,day*year,day*Temperature,day*RH,day*Ws,day*Rain,day*FFMC,day*DMC,day*DC,day*ISI,day*BUI,day*FWI,month*year,month*Temperature,month*RH,month*Ws,month*Rain,month*FFMC,month*DMC,month*DC,month*ISI,month*BUI,month*FWI,year*Temperature,year*RH,year*Ws,year*Rain,year*FFMC,year*DMC,year*DC,year*ISI,year*BUI,year*FWI,Temperature*RH,Temperature*Ws,Temperature*Rain,Temperature*FFMC,Temperature*DMC,Temperature*DC,Temperature*ISI,Temperature*BUI,Temperature*FWI,RH*Ws,RH*Rain,RH*FFMC,RH*DMC,RH*DC,RH*ISI,RH*BUI,RH*FWI,Ws*Rain,Ws*FFMC,Ws*DMC,Ws*DC,Ws*ISI,Ws*BUI,Ws*FWI,Rain*FFMC,Rain*DMC,Rain*DC,Rain*ISI,Rain*BUI,Rain*FWI,FFMC*DMC,FFMC*DC,FFMC*ISI,FFMC*BUI,FFMC*FWI,DMC*DC,DMC*ISI,DMC*BUI,DMC*FWI,DC*ISI,DC*BUI,DC*FWI,ISI*BUI,ISI*FWI,BUI*FWI,Classes
29,6,2012,32,47,13,0.3,79.9,18.4,84.4,2.2,23.8,3.9,174.0,58348.0,928.0,1363.0,377.0,8.7,2317.1000000000000,533.6000000000000,2447.6000000000000,63.800000000000000,690.2,113.1,12072.0,192.0,282.0,78.0,1.8000000000000000,479.40000000000000,110.40000000000000,506.40000000000000,13.200000000000000,142.8,23.4,64384.0,94564.0,26156.0,603.6,160758.80000000000,37020.800000000000,169812.80000000000,4426.400000000000,47885.6,7846.8,1504.0,416.0,9.6,2556.8,588.8,2700.8,70.4,761.6,124.8,611.0,14.1,3755.3,864.8,3966.8,103.4,1118.6000000000000,183.30000000000000,3.9,1038.7,239.2,1097.2,28.6,309.40000000000000,50.700000000000000,23.970000000000000,5.52,25.32,0.66,7.14,1.17,1470.16,6743.560000000000,175.78000000000000,1901.6200000000000,311.61,1552.96,40.48,437.92000000000000,71.76000000000000,185.68000000000000,2008.7200000000000,329.16,52.36000000000000,8.58,92.82000000000000,not fire
30,6,2012,33,50,14,0.0,88.7,22.9,92.8,7.2,28.3,12.9,180.0,60360.0,990.0,1500.0,420.0,0.0,2661.0,687.0,2784.0,216.0,849.0,387.0,12072.0,198.0,300.0,84.0,0.0,532.2,137.40000000000000,556.8,43.2,169.8,77.4,66396.0,100600.0,28168.0,0.0,178464.4,46074.800000000000,186713.6,14486.4,56939.6,25954.8,1650.0,462.0,0.0,2927.1,755.7000000000000,3062.4,237.6,933.9,425.7,700.0,0.0,4435.0,1145.0,4640.0,360.0,1415.0,645.0,0.0,1241.8,320.60000000000000,1299.2,100.8,396.2,180.6,0.0,0.0,0.0,0.0,0.0,0.0,2031.23,8231.36,638.64,2510.21,1144.23,2125.12,164.88,648.0700000000000,295.41000000000000,668.16,2626.24,1197.12,203.76000000000000,92.88000000000000,365.07,fire
1,7,2012,29,68,19,1.0,59.9,2.5,8.6,1.1,2.9,0.4,7.0,2012.0,29.0,68.0,19.0,1.0,59.9,2.5,8.6,1.1,2.9,0.4,14084.0,203.0,476.0,133.0,7.0,419.3,17.5,60.200000000000000,7.700000000000000,20.3,2.8000000000000000,58348.0,136816.0,38228.0,2012.0,120518.8,5030.0,17303.2,2213.2000000000000,5834.8,804.8000000000000,1972.0,551.0,29.0,1737.1,72.5,249.40000000000000,31.900000000000000,84.1,11.600000000000000,1292.0,68.0,4073.2,170.0,584.8,74.80000000000000,197.2,27.200000000000000,19.0,1138.1,47.5,163.4,20.900000000000000,55.1,7.6000000000000000,59.9,2.5,8.6,1.1,2.9,0.4,149.75,515.14,65.89,173.71000000000000,23.96,21.5,2.75,7.25,1.0,9.46,24.940000000000000,3.44,3.19,0.44000000000000000,1.16,not fire
2,7,2012,27,75,19,1.2,55.7,2.4,8.3,0.8,2.8,0.3,14.0,4024.0,54.0,150.0,38.0,2.4,111.4,4.8,16.6,1.6,5.6,0.6,14084.0,189.0,525.0,133.0,8.4,389.90000000000000,16.8,58.10000000000000,5.6000000000000000,19.600000000000000,2.1,54324.0,150900.0,38228.0,2414.4,112068.40000000000,4828.8,16699.600000000000,1609.6000000000000,5633.600000000000,603.6,2025.0,513.0,32.4,1503.9,64.8,224.10000000000000,21.6,75.6,8.1,1425.0,90.0,4177.5,180.0,622.5,60.0,210.0,22.5,22.8,1058.3,45.6,157.70000000000000,15.200000000000000,53.200000000000000,5.7,66.84,2.88,9.96,0.96,3.36,0.36,133.68,462.31000000000000,44.56,155.96,16.71,19.92,1.92,6.72,0.72,6.640000000000000,23.240000000000000,2.49,2.2400000000000000,0.24,0.84,not fire
3,7,2012,32,76,20,0.7,63.1,2.6,9.2,1.3,3.0,0.5,21.0,6036.0,96.0,228.0,60.0,2.1000000000000000,189.3,7.800000000000000,27.600000000000000,3.9000000000000000,9.0,1.5,14084.0,224.0,532.0,140.0,4.9000000000000000,441.7,18.2,64.40000000000000,9.1,21.0,3.5,64384.0,152912.0,40240.0,1408.4000000000000,126957.2,5231.2,18510.400000000000,2615.6,6036.0,1006.0,2432.0,640.0,22.4,2019.2,83.2,294.4,41.6,96.0,16.0,1520.0,53.200000000000000,4795.6,197.6,699.2000000000000,98.8,228.0,38.0,14.0,1262.0,52.0,184.0,26.0,60.0,10.0,44.17,1.8200000000000000,6.4400000000000000,0.9100000000000000,2.1000000000000000,0.35,164.06,580.52,82.03,189.3,31.55,23.920000000000000,3.3800000000000000,7.800000000000000,1.3,11.960000000000000,27.600000000000000,4.6,3.9000000000000000,0.65,1.5,not fire
4,7,2012,33,78,17,0.0,80.1,4.6,18.5,2.7,5.7,1.7,28.0,8048.0,132.0,312.0,68.0,0.0,320.4,18.4,74.0,10.8,22.8,6.8,14084.0,231.0,546.0,119.0,0.0,560.7000000000000,32.200000000000000,129.5,18.900000000000000,39.9,11.9,66396.0,156936.0,34204.0,0.0,161161.20000000000,9255.200000000000,37222.0,5432.400000000000,11468.4,3420.4,2574.0,561.0,0.0,2643.3000000000000,151.80000000000000,610.5,89.10000000000000,188.1,56.1,1326.0,0.0,6247.800000000000,358.80000000000000,1443.0,210.60000000000000,444.6,132.6,0.0,1361.7000000000000,78.20000000000000,314.5,45.900000000000000,96.9,28.9,0.0,0.0,0.0,0.0,0.0,0.0,368.4600000000000,1481.85,216.27,456.57,136.17,85.1,12.42,26.22,7.820000000000000,49.95,105.45,31.45,15.390000000000000,4.59,9.69,not fire
5,7,2012,33,66,14,0.0,85.9,7.6,27.9,4.8,9.1,4.9,35.0,10060.0,165.0,330.0,70.0,0.0,429.5,38.0,139.5,24.0,45.5,24.5,14084.0,231.0,462.0,98.0,0.0,601.3000000000000,53.200000000000000,195.30000000000000,33.6,63.700000000000000,34.300000000000000,66396.0,132792.0,28168.0,0.0,172830.80000000000,15291.200000000000,56134.800000000000,9657.6,18309.2,9858.800000000000,2178.0,462.0,0.0,2834.7000000000000,250.80000000000000,920.7000000000000,158.4,300.3,161.70000000000000,924.0,0.0,5669.400000000000,501.60000000000000,1841.4000000000000,316.8,600.6,323.40000000000000,0.0,1202.6000000000000,106.40000000000000,390.60000000000000,67.2,127.40000000000000,68.60000000000000,0.0,0.0,0.0,0.0,0.0,0.0,652.84,2396.61,412.32,781.69,420.9100000000000,212.04,36.48,69.16,37.24,133.92,253.89,136.71,43.68,23.52,44.59,fire
6,7,2012,32,63,14,0.0,87.0,10.9,37.0,5.6,12.5,6.8,42.0,12072.0,192.0,378.0,84.0,0.0,522.0,65.4,222.0,33.600000000000000,75.0,40.8,14084.0,224.0,441.0,98.0,0.0,609.0,76.3,259.0,39.200000000000000,87.5,47.6,64384.0,126756.0,28168.0,0.0,175044.0,21930.8,74444.0,11267.200000000000,25150.0,13681.6,2016.0,448.0,0.0,2784.0,348.8,1184.0,179.2,400.0,217.6,882.0,0.0,5481.0,686.7,2331.0,352.80000000000000,787.5,428.4,0.0,1218.0,152.6,518.0,78.40000000000000,175.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,948.3000000000000,3219.0,487.2,1087.5,591.6,403.3,61.04,136.25,74.12,207.2,462.5,251.6,70.0,38.08,85.0,fire
7,7,2012,35,64,18,0.2,80.0,9.7,40.4,2.8,12.1,3.2,49.0,14084.0,245.0,448.0,126.0,1.4000000000000000,560.0,67.90000000000000,282.8,19.600000000000000,84.7,22.400000000000000,14084.0,245.0,448.0,126.0,1.4000000000000000,560.0,67.90000000000000,282.8,19.600000000000000,84.7,22.400000000000000,70420.0,128768.0,36216.0,402.40000000000000,160960.0,19516.400000000000,81284.8,5633.600000000000,24345.2,6438.400000000000,2240.0,630.0,7.0,2800.0,339.5,1414.0,98.0,423.5,112.0,1152.0,12.8,5120.0,620.8,2585.6,179.2,774.4,204.8,3.6,1440.0,174.6,727.2000000000000,50.4,217.80000000000000,57.6,16.0,1.94,8.08,0.5600000000000000,2.42,0.6400000000000000,776.0,3232.0,224.0,968.0,256.0,391.88000000000000,27.160000000000000,117.37000000000000,31.04,113.12000000000000,488.84,129.28,33.880000000000000,8.960000000000000,38.72,not fire
8,7,2012,33,68,19,0.0,85.6,12.5,49.8,6.0,15.4,8.0,56.0,16096.0,264.0,544.0,152.0,0.0,684.8,100.0,398.4,48.0,123.2,64.0,14084.0,231.0,476.0,133.0,0.0,599.2000000000000,87.5,348.60000000000000,42.0,107.8,56.0,66396.0,136816.0,38228.0,0.0,172227.20000000000,25150.0,100197.60000000000,12072.0,30984.8,16096.0,2244.0,627.0,0.0,2824.8000000000000,412.5,1643.4000000000000,198.0,508.2,264.0,1292.0,0.0,5820.800000000000,850.0,3386.4000000000000,408.0,1047.2,544.0,0.0,1626.4000000000000,237.5,946.2000000000000,114.0,292.6,152.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,4262.880000000000,513.6000000000000,1318.24,684.8,622.5,75.0,192.5,100.0,298.80000000000000,766.92,398.4,92.4,48.0,123.2,fire
9,7,2012,32,68,14,1.4,66.6,7.7,9.2,1.1,7.4,0.6,63.0,18108.0,288.0,612.0,126.0,12.6,599.4,69.3,82.8,9.9,66.60000000000000,5.4000000000000000,14084.0,224.0,476.0,98.0,9.800000000000000,466.20000000000000,53.9,64.40000000000000,7.700000000000000,51.800000000000000,4.2,64384.0,136816.0,28168.0,2816.8000000000000,133999.20000000000,15492.4,18510.400000000000,2213.2000000000000,14888.800000000000,1207.2,2176.0,448.0,44.8,2131.2,246.4,294.4,35.2,236.8,19.2,952.0,95.20000000000000,4528.800000000000,523.6,625.6000000000000,74.80000000000000,503.20000000000000,40.8,19.600000000000000,932.4000000000000,107.8,128.80000000000000,15.400000000000000,103.60000000000000,8.4,93.24000000000000,10.78,12.880000000000000,1.54,10.36,0.84,512.8200000000000,612.7200000000000,73.26,492.84,39.960000000000000,70.84000000000000,8.47,56.980000000000000,4.62,10.12,68.08,5.52,8.14,0.66,4.44,not fire
10,7,2012,33,69,13,0.7,66.6,6.0,9.3,1.1,5.8,0.5,70.0,20120.0,330.0,690.0,130.0,7.0,666.0,60.0,93.0,11.0,58.0,5.0,14084.0,231.0,483.0,91.0,4.9000000000000000,466.20000000000000,42.0,65.10000000000000,7.700000000000000,40.6,3.5,66396.0,138828.0,26156.0,1408.4000000000000,133999.20000000000,12072.0,18711.600000000000,2213.2000000000000,11669.6,1006.0,2277.0,429.0,23.100000000000000,2197.8000000000000,198.0,306.90000000000000,36.300000000000000,191.4,16.5,897.0,48.3,4595.4,414.0,641.7,75.9,400.2,34.5,9.1,865.8,78.0,120.9,14.3,75.40000000000000,6.5,46.62000000000000,4.200000000000000,6.51,0.77,4.06,0.35,399.60000000000000,619.38,73.26,386.28,33.3,55.800000000000000,6.6000000000000000,34.8,3.0,10.230000000000000,53.940000000000000,4.65,6.38,0.55,2.9,not fire
11,7,2012,33,76,14,0.0,81.1,8.1,18.7,2.6,8.1,2.2,77.0,22132.0,363.0,836.0,154.0,0.0,892.1000000000000,89.1,205.7,28.6,89.1,24.200000000000000,14084.0,231.0,532.0,98.0,0.0,567.7000000000000,56.700000000000000,130.9,18.2,56.700000000000000,15.400000000000000,66396.0,152912.0,28168.0,0.0,163173.20000000000,16297.200000000000,37624.4,5231.2,16297.200000000000,4426.400000000000,2508.0,462.0,0.0,2676.3000000000000,267.3,617.1,85.8,267.3,72.60000000000000,1064.0,0.0,6163.600000000000,615.6,1421.2,197.6,615.6,167.20000000000000,0.0,1135.4000000000000,113.40000000000000,261.8,36.4,113.40000000000000,30.800000000000000,0.0,0.0,0.0,0.0,0.0,0.0,656.91,1516.57,210.86000000000000,656.91,178.42000000000000,151.47,21.06,65.61,17.82,48.62,151.47,41.14,21.06,5.720000000000000,17.82,not fire
12,7,2012,31,75,13,0.1,75.1,7.9,27.7,1.5,9.2,0.9,84.0,24144.0,372.0,900.0,156.0,1.2000000000000000,901.2000000000000,94.80000000000000,332.4,18.0,110.40000000000000,10.8,14084.0,217.0,525.0,91.0,0.7000000000000000,525.7000000000000,55.300000000000000,193.9,10.5,64.40000000000000,6.3,62372.0,150900.0,26156.0,201.20000000000000,151101.20000000000,15894.800000000000,55732.4,3018.0,18510.400000000000,1810.8,2325.0,403.0,3.1,2328.1,244.9,858.7000000000000,46.5,285.2,27.900000000000000,975.0,7.5,5632.5,592.5,2077.5,112.5,690.0,67.5,1.3,976.3,102.7,360.10000000000000,19.5,119.6,11.700000000000000,7.51,0.79,2.77,0.15000000000000000,0.9200000000000000,0.09000000000000000,593.29,2080.27,112.65000000000000,690.9200000000000,67.59,218.83,11.850000000000000,72.68000000000000,7.11,41.55,254.84000000000000,24.93,13.800000000000000,1.35,8.28,not fire
13,7,2012,34,81,15,0.0,81.8,9.7,37.2,3.0,11.7,3.4,91.0,26156.0,442.0,1053.0,195.0,0.0,1063.4000000000000,126.1,483.6,39.0,152.1,44.200000000000000,14084.0,238.0,567.0,105.0,0.0,572.6,67.90000000000000,260.40000000000000,21.0,81.90000000000000,23.8,68408.0,162972.0,30180.0,0.0,164581.6,19516.400000000000,74846.40000000000,6036.0,23540.400000000000,6840.8,2754.0,510.0,0.0,2781.2,329.80000000000000,1264.8000000000000,102.0,397.80000000000000,115.6,1215.0,0.0,6625.8,785.7000000000000,3013.2000000000000,243.0,947.7000000000000,275.4,0.0,1227.0,145.5,558.0,45.0,175.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,793.4600000000000,3042.96,245.40000000000000,957.06,278.12,360.84,29.100000000000000,113.49000000000000,32.98,111.60000000000000,435.24,126.48,35.100000000000000,10.2,39.780000000000000,not fire
14,7,2012,34,61,13,0.6,73.9,7.8,22.9,1.4,8.4,0.8,98.0,28168.0,476.0,854.0,182.0,8.4,1034.6000000000000,109.2,320.60000000000000,19.600000000000000,117.60000000000000,11.200000000000000,14084.0,238.0,427.0,91.0,4.2,517.3000000000000,54.6,160.30000000000000,9.800000000000000,58.800000000000000,5.6000000000000000,68408.0,122732.0,26156.0,1207.2,148686.80000000000,15693.6,46074.800000000000,2816.8000000000000,16900.8,1609.6000000000000,2074.0,442.0,20.4,2512.6000000000000,265.2,778.6000000000000,47.600000000000000,285.6,27.200000000000000,793.0,36.6,4507.900000000000,475.8,1396.9000000000000,85.40000000000000,512.4,48.800000000000000,7.8,960.7,101.40000000000000,297.7,18.2,109.2,10.4,44.34,4.68,13.740000000000000,0.84,5.04,0.48,576.4200000000000,1692.31,103.46000000000000,620.7600000000000,59.120000000000000,178.62000000000000,10.92,65.52,6.24,32.060000000000000,192.36000000000000,18.32,11.76,1.1200000000000000,6.720000000000000,not fire
15,7,2012,30,80,19,0.4,60.7,5.2,17.0,1.1,5.9,0.5,105.0,30180.0,450.0,1200.0,285.0,6.0,910.5,78.0,255.0,16.5,88.5,7.5,14084.0,210.0,560.0,133.0,2.8000000000000000,424.90000000000000,36.4,119.0,7.700000000000000,41.300000000000000,3.5,60360.0,160960.0,38228.0,804.8000000000000,122128.40000000000,10462.4,34204.0,2213.2000000000000,11870.800000000000,1006.0,2400.0,570.0,12.0,1821.0,156.0,510.0,33.0,177.0,15.0,1520.0,32.0,4856.0,416.0,1360.0,88.0,472.0,40.0,7.6000000000000000,1153.3,98.8,323.0,20.900000000000000,112.10000000000000,9.5,24.28,2.08,6.800000000000000,0.44000000000000000,2.3600000000000000,0.2,315.64000000000000,1031.9,66.77000000000000,358.13000000000000,30.35,88.4,5.720000000000000,30.680000000000000,2.6,18.700000000000000,100.30000000000000,8.5,6.490000000000000,0.55,2.95,not fire
16,7,2012,28,76,21,0.0,72.6,7.0,25.5,0.7,8.3,0.4,112.0,32192.0,448.0,1216.0,336.0,0.0,1161.6,112.0,408.0,11.2,132.8,6.4,14084.0,196.0,532.0,147.0,0.0,508.20000000000000,49.0,178.5,4.9000000000000000,58.10000000000000,2.8000000000000000,56336.0,152912.0,42252.0,0.0,146071.20000000000,14084.0,51306.0,1408.4000000000000,16699.600000000000,804.8000000000000,2128.0,588.0,0.0,2032.8000000000000,196.0,714.0,19.600000000000000,232.40000000000000,11.200000000000000,1596.0,0.0,5517.600000000000,532.0,1938.0,53.200000000000000,630.8000000000000,30.400000000000000,0.0,1524.6,147.0,535.5,14.7,174.3,8.4,0.0,0.0,0.0,0.0,0.0,0.0,508.20000000000000,1851.3,50.82000000000000,602.58,29.04,178.5,4.9000000000000000,58.10000000000000,2.8000000000000000,17.850000000000000,211.65,10.200000000000000,5.8100000000000000,0.28000000000000000,3.3200000000000000,not fire
17,7,2012,29,70,14,0.0,82.8,9.4,34.1,3.2,11.1,3.6,119.0,34204.0,493.0,1190.0,238.0,0.0,1407.6,159.8,579.7,54.400000000000000,188.7,61.2,14084.0,203.0,490.0,98.0,0.0,579.6,65.8,238.70000000000000,22.400000000000000,77.7,25.2,58348.0,140840.0,28168.0,0.0,166593.6,18912.8,68609.2,6438.400000000000,22333.2,7243.2,2030.0,406.0,0.0,2401.2,272.6,988.9000000000000,92.80000000000000,321.9,104.4,980.0,0.0,5796.0,658.0,2387.0,224.0,777.0,252.0,0.0,1159.2,131.6,477.40000000000000,44.800000000000000,155.4,50.4,0.0,0.0,0.0,0.0,0.0,0.0,778.32,2823.48,264.96,919.0800000000000,298.08,320.54,30.080000000000000,104.34,33.84,109.12,378.51,122.76,35.52,11.520000000000000,39.96,fire
18,7,2012,31,68,14,0.0,85.4,12.1,43.1,4.6,14.2,6.0,126.0,36216.0,558.0,1224.0,252.0,0.0,1537.2,217.80000000000000,775.8000000000000,82.8,255.6,108.0,14084.0,217.0,476.0,98.0,0.0,597.8000000000000,84.7,301.7,32.200000000000000,99.40000000000000,42.0,62372.0,136816.0,28168.0,0.0,171824.80000000000,24345.2,86717.2,9255.200000000000,28570.400000000000,12072.0,2108.0,434.0,0.0,2647.4,375.10000000000000,1336.1000000000000,142.6,440.2,186.0,952.0,0.0,5807.200000000000,822.8,2930.8,312.80000000000000,965.6000000000000,408.0,0.0,1195.6000000000000,169.4,603.4,64.40000000000000,198.80000000000000,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.3400000000000,3680.7400000000000,392.84,1212.68,512.4000000000000,521.51,55.66,171.82,72.6,198.26,612.02,258.6,65.32,27.600000000000000,85.20000000000000,fire
19,7,2012,35,59,17,0.0,88.1,12.0,52.8,7.7,18.2,10.9,133.0,38228.0,665.0,1121.0,323.0,0.0,1673.9000000000000,228.0,1003.2000000000000,146.3,345.8,207.1,14084.0,245.0,413.0,119.0,0.0,616.7000000000000,84.0,369.60000000000000,53.9,127.40000000000000,76.3,70420.0,118708.0,34204.0,0.0,177257.20000000000,24144.0,106233.60000000000,15492.4,36618.4,21930.8,2065.0,595.0,0.0,3083.5,420.0,1848.0,269.5,637.0,381.5,1003.0,0.0,5197.9,708.0,3115.2,454.3,1073.8,643.1,0.0,1497.7000000000000,204.0,897.6000000000000,130.9,309.4,185.3,0.0,0.0,0.0,0.0,0.0,0.0,1057.2000000000000,4651.680000000000,678.37,1603.4200000000000,960.29,633.6000000000000,92.4,218.40000000000000,130.8,406.56,960.9600000000000,575.52,140.14,83.93,198.38,fire
20,7,2012,33,65,15,0.1,81.4,12.3,62.1,2.8,16.5,4.0,140.0,40240.0,660.0,1300.0,300.0,2.0,1628.0,246.0,1242.0,56.0,330.0,80.0,14084.0,231.0,455.0,105.0,0.7000000000000000,569.8000000000000,86.10000000000000,434.7,19.600000000000000,115.5,28.0,66396.0,130780.0,30180.0,201.20000000000000,163776.80000000000,24747.600000000000,124945.2,5633.600000000000,33198.0,8048.0,2145.0,495.0,3.3000000000000000,2686.2000000000000,405.90000000000000,2049.3,92.40000000000000,544.5,132.0,975.0,6.5,5291.0,799.5,4036.5,182.0,1072.5,260.0,1.5,1221.0,184.5,931.5,42.0,247.5,60.0,8.14,1.2300000000000000,6.210000000000000,0.28000000000000000,1.6500000000000000,0.4,1001.2200000000000,5054.9400000000000,227.92,1343.1000000000000,325.6,763.83,34.44,202.95000000000000,49.2,173.88,1024.65,248.4,46.200000000000000,11.2,66.0,fire
21,7,2012,33,70,17,0.0,85.4,18.5,71.5,5.2,22.4,8.8,147.0,42252.0,693.0,1470.0,357.0,0.0,1793.4,388.5,1501.5,109.2,470.4,184.8,14084.0,231.0,490.0,119.0,0.0,597.8000000000000,129.5,500.5,36.4,156.80000000000000,61.60000000000000,66396.0,140840.0,34204.0,0.0,171824.80000000000,37222.0,143858.0,10462.4,45068.800000000000,17705.600000000000,2310.0,561.0,0.0,2818.2000000000000,610.5,2359.5,171.6,739.2000000000000,290.40000000000000,1190.0,0.0,5978.0,1295.0,5005.0,364.0,1568.0,616.0,0.0,1451.8000000000000,314.5,1215.5,88.4,380.80000000000000,149.60000000000000,0.0,0.0,0.0,0.0,0.0,0.0,1579.9,6106.1,444.08000000000000,1912.96,751.5200000000000,1322.75,96.2,414.4,162.8,371.8,1601.6,629.2,116.48000000000000,45.760000000000000,197.12,fire
22,7,2012,28,79,18,0.1,73.4,16.4,79.9,1.8,21.7,2.8,154.0,44264.0,616.0,1738.0,396.0,2.2,1614.8000000000000,360.80000000000000,1757.8000000000000,39.6,477.4,61.600000000000000,14084.0,196.0,553.0,126.0,0.7000000000000000,513.8000000000000,114.80000000000000,559.3000000000000,12.6,151.9,19.600000000000000,56336.0,158948.0,36216.0,201.20000000000000,147680.80000000000,32996.800000000000,160758.80000000000,3621.6,43660.4,5633.600000000000,2212.0,504.0,2.8000000000000000,2055.2000000000000,459.20000000000000,2237.2000000000000,50.4,607.6,78.40000000000000,1422.0,7.9,5798.6,1295.6,6312.1,142.20000000000000,1714.3,221.2,1.8,1321.2,295.2,1438.2,32.4,390.60000000000000,50.4,7.340000000000000,1.64,7.990000000000000,0.18000000000000000,2.17,0.28000000000000000,1203.76,5864.660000000000,132.12,1592.78,205.52,1310.36,29.52,355.88000000000000,45.920000000000000,143.82000000000000,1733.8300000000000,223.72,39.06,5.04,60.76000000000000,not fire
23,7,2012,27,66,22,0.4,68.2,10.5,71.3,1.8,15.4,2.1,161.0,46276.0,621.0,1518.0,506.0,9.200000000000000,1568.6000000000000,241.5,1639.9000000000000,41.4,354.2,48.300000000000000,14084.0,189.0,462.0,154.0,2.8000000000000000,477.40000000000000,73.5,499.10000000000000,12.6,107.8,14.700000000000000,54324.0,132792.0,44264.0,804.8000000000000,137218.4,21126.0,143455.6,3621.6,30984.8,4225.2,1782.0,594.0,10.8,1841.4,283.5,1925.1,48.6,415.8,56.7,1452.0,26.400000000000000,4501.2,693.0,4705.8,118.8,1016.4,138.6,8.8,1500.4,231.0,1568.6,39.6,338.8,46.2,27.28,4.2,28.52,0.7200000000000000,6.16,0.8400000000000000,716.1,4862.66,122.76,1050.28,143.22,748.65,18.900000000000000,161.70000000000000,22.05,128.34,1098.02,149.73,27.720000000000000,3.7800000000000000,32.34,not fire
24,7,2012,28,78,16,0.1,70.0,9.6,79.7,1.4,14.7,1.3,168.0,48288.0,672.0,1872.0,384.0,2.4000000000000000,1680.0,230.40000000000000,1912.8000000000000,33.600000000000000,352.80000000000000,31.200000000000000,14084.0,196.0,546.0,112.0,0.7000000000000000,490.0,67.2,557.9,9.800000000000000,102.90000000000000,9.1,56336.0,156936.0,32192.0,201.20000000000000,140840.0,19315.2,160356.4,2816.8000000000000,29576.400000000000,2615.6,2184.0,448.0,2.8000000000000000,1960.0,268.8,2231.6,39.200000000000000,411.60000000000000,36.4,1248.0,7.800000000000000,5460.0,748.8,6216.6,109.20000000000000,1146.6,101.4,1.6,1120.0,153.6,1275.2,22.4,235.2,20.8,7.0,0.96,7.970000000000000,0.14000000000000000,1.47,0.13,672.0,5579.0,98.0,1029.0,91.0,765.12,13.44,141.12000000000000,12.48,111.58,1171.59,103.61000000000000,20.58,1.8200000000000000,19.11,not fire
25,7,2012,31,65,18,0.0,84.3,12.5,88.7,4.8,18.5,7.3,175.0,50300.0,775.0,1625.0,450.0,0.0,2107.5,312.5,2217.5,120.0,462.5,182.5,14084.0,217.0,455.0,126.0,0.0,590.1,87.5,620.9,33.6,129.5,51.1,62372.0,130780.0,36216.0,0.0,169611.6,25150.0,178464.4,9657.6,37222.0,14687.6,2015.0,558.0,0.0,2613.3000000000000,387.5,2749.7000000000000,148.80000000000000,573.5,226.30000000000000,1170.0,0.0,5479.5,812.5,5765.5,312.0,1202.5,474.5,0.0,1517.4000000000000,225.0,1596.6000000000000,86.40000000000000,333.0,131.4,0.0,0.0,0.0,0.0,0.0,0.0,1053.75,7477.41,404.64,1559.55,615.39,1108.75,60.0,231.25,91.25,425.76,1640.95,647.51,88.8,35.04,135.05000000000000,fire
26,7,2012,36,53,19,0.0,89.2,17.1,98.6,10.0,23.9,15.3,182.0,52312.0,936.0,1378.0,494.0,0.0,2319.2000000000000,444.6,2563.6,260.0,621.4,397.8,14084.0,252.0,371.0,133.0,0.0,624.4,119.70000000000000,690.2000000000000,70.0,167.30000000000000,107.10000000000000,72432.0,106636.0,38228.0,0.0,179470.4,34405.200000000000,198383.20000000000,20120.0,48086.800000000000,30783.600000000000,1908.0,684.0,0.0,3211.2000000000000,615.6,3549.6,360.0,860.4,550.8000000000000,1007.0,0.0,4727.6,906.3000000000000,5225.800000000000,530.0,1266.7000000000000,810.9000000000000,0.0,1694.8,324.90000000000000,1873.4000000000000,190.0,454.10000000000000,290.7,0.0,0.0,0.0,0.0,0.0,0.0,1525.3200000000000,8795.120000000000,892.0,2131.88,1364.7600000000000,1686.06,171.0,408.69,261.63000000000000,986.0,2356.5400000000000,1508.58,239.0,153.0,365.67,fire
27,7,2012,36,48,13,0.0,90.3,22.2,108.5,8.7,29.4,15.3,189.0,54324.0,972.0,1296.0,351.0,0.0,2438.1,599.4,2929.5,234.90000000000000,793.8,413.1,14084.0,252.0,336.0,91.0,0.0,632.1,155.4,759.5,60.90000000000000,205.80000000000000,107.10000000000000,72432.0,96576.0,26156.0,0.0,181683.6,44666.4,218302.0,17504.400000000000,59152.800000000000,30783.600000000000,1728.0,468.0,0.0,3250.8000000000000,799.2000000000000,3906.0,313.2,1058.4000000000000,550.8000000000000,624.0,0.0,4334.4,1065.6,5208.0,417.60000000000000,1411.2000000000000,734.4000000000000,0.0,1173.9000000000000,288.60000000000000,1410.5,113.1,382.2,198.9,0.0,0.0,0.0,0.0,0.0,0.0,2004.6600000000000,9797.55,785.6100000000000,2654.8200000000000,1381.59,2408.7,193.14,652.68,339.66,943.9500000000000,3189.9000000000000,1660.0500000000000,255.78000000000000,133.11000000000000,449.82,fire
